stage_name,artifact_name,expected_path,exists,file_size_bytes,row_count,sha256,created_or_modified_time,source_file,can_regenerate,backup_required,backup_path,status,remark
MAP_FULL_GOVERNANCE_REFERENCE_1,full_mapping_issues.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/full_mapping_issues.csv,true,1625655,6471,aceac101c2724cd4be7ad5706c1b441e898038e6e5013df866f0e2c7ff441aaf,2026-07-06T20:17:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
MAP_FULL_GOVERNANCE_REFERENCE_1,full_mapping_governance_dashboard.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/full_mapping_governance_dashboard.csv,true,993,17,dc5c4128f219d6d8315378fca38d521e439aa214d548c31ef1ba8a927bc64903,2026-07-06T20:17:26,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
MAP_FULL_GOVERNANCE_REFERENCE_1,Full_Mapping_Governance_Reference_Review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/Full_Mapping_Governance_Reference_Review.xlsx,true,2807183,28005,77b6962009204caa6ac2b87199dad711b99715d91c67d055bb67adc789169429,2026-07-06T20:18:12,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
MAP_FULL_GOVERNANCE_REFERENCE_1,stage_map_full_governance_reference_report.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/MAP_FULL_GOVERNANCE_REFERENCE_1/stage_map_full_governance_reference_report.md,true,3104,,44df25cdb45915a518f14196fafe2c322d46aa706da3fc77378131343ce6d080,2026-07-06T20:18:14,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GB50854_2024_full_standard_parse_review/gb50854_bill_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_MAP_FULL_GOVERNANCE_REFERENCE_1,generated,pending governance reference only; not approved and not source of truth for enterprise prices
ENTERPRISE_PRICE_BASELINE_LOCK_1,internal_price_source_profile.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_source_profile.csv,true,988,1,50564a819f5086db942b3a3585c63e789734fc3c3e5eee58d5e06f123ac0dba5,2026-07-06T21:14:56,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,internal_price_all_rows_review.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_all_rows_review.csv,true,462770,342,be20aabecb660b9087314b1df6c550c4ed188f81d5a9ea058287671091c0252c,2026-07-06T21:14:56,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,internal_price_item_candidate.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,139430,321,b60399545e362bc3c2fbeb564f3ab360f623f3276ed247764aaf5d1ad1b6a0d6,2026-07-06T21:14:56,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,internal_price_unit_normalized.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_unit_normalized.csv,true,2242,15,d746a465d4dc5b0e225c279a19d4d7a304d105d1a77b92f3d415aed4e83306ad,2026-07-06T21:14:56,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,internal_price_parse_issues.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_parse_issues.csv,true,57982,287,75adea92e246440a1b0544c5588601006e7efd5b8a5a3362bf8a6f70b4dc3b63,2026-07-06T21:14:56,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,internal_price_quality_dashboard.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_quality_dashboard.csv,true,816,15,a847e1d356ef06fcaf02994df5ffd2e4206f05a59445e4541f54bd7e6f262c81,2026-07-06T21:14:56,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,Internal_Price_Baseline_Review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/Internal_Price_Baseline_Review.xlsx,true,125498,998,f3298bcd1437c74de257e3cd9f0d41f6fee1ce0354f2d91f93ebffa1bda2e69e,2026-07-06T21:15:02,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_BASELINE_LOCK_1,stage_enterprise_price_baseline_lock_report.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/stage_enterprise_price_baseline_lock_report.md,true,2534,,10f860e6747ca94653a85501b02b505dff6132d5b79271dcad8756ba2478f11e,2026-07-06T21:15:10,construction_cost_knowledge_engine/data/private/reference_extraction/source_excels/内部价格表.xls,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_BASELINE_LOCK_1,generated,pending internal price baseline only; not approved and not enterprise quota table
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,gd_quota_price_coverage_matrix_3712.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv,true,1210893,3712,08b54b370120e26430f2fef1d05235c7d7b8c0b47847464e83697b75931ea21a,2026-07-06T22:35:30,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,internal_price_to_gd_quota_candidate.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv,true,786672,2664,9489df6c7bdcac4720a26af0bba225e4f50497bc6888b3c73b9e34ca443956d6,2026-07-06T22:35:30,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,enterprise_supplement_item_candidate.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,75931,181,2b42520c996333092eff7bef50004b8b1e09e4eb49f86a5120380701bde1c1da,2026-07-06T22:35:30,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,internal_price_alignment_issues.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_alignment_issues.csv,true,415628,1782,c9142e5370a41f245fd302aef794b25b4a7ca2fefb17b029015b41ff03c44e5f,2026-07-06T22:35:30,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,price_source_priority_rules_v0_1.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/price_source_priority_rules_v0_1.md,true,1158,,1b395e4114b66f598eae478ce265a6e4efb10314e8f4aa5b212756d4ed8da5bb,2026-07-06T22:35:30,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,enterprise_price_alignment_dashboard.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_price_alignment_dashboard.csv,true,873,13,2c57ef8e8ecf4426dcc90e47c4126592603a7bac532d9031d71e2829ccd6f423,2026-07-06T22:35:30,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,Enterprise_Price_To_GD_Quota_Alignment_Review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/Enterprise_Price_To_GD_Quota_Alignment_Review.xlsx,true,712833,8328,2b9fef21109291cc66ba0c32f577b8ebfe5c28cff19ecd935faf360b889600ee,2026-07-06T22:35:46,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,stage_enterprise_price_to_gd_quota_alignment_report.md,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/stage_enterprise_price_to_gd_quota_alignment_report.md,true,2392,,b2c1e83f51ea99017c855dbe7399e224c5156bf9916238baed72b4d9fe66efeb,2026-07-06T22:35:46,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1,generated,pending price alignment and supplement candidates only; not approved and not formal enterprise quota
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,enterprise_quota_price_comparison_v0_1.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/enterprise_quota_price_comparison_v0_1.csv,true,2042746,3712,5c3ef73d87c86f09e7c2248340f6d25e08c337e103fa0617519e1bcaaa4ba8e3,2026-07-07T11:24:18,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,enterprise_price_candidate_pool_v0_1.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/enterprise_price_candidate_pool_v0_1.csv,true,515092,2572,d283aeec2d185085e0000b30f3a0d83146052c005b163ad4125ba5eabc09e8c3,2026-07-07T11:24:18,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,market_price_candidate_placeholder_v0_1.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/market_price_candidate_placeholder_v0_1.csv,true,564421,3712,49a9e320f35e1c1420a9f482e6ab2e56c79f0d2a79f39f7d653fb0f06f1aa54c,2026-07-07T11:24:18,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,ai_price_recommendation_v0_1.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/ai_price_recommendation_v0_1.csv,true,1107119,3712,721063775a338f4c8c40b99ab3ed9f2b1159bbb9ea75a208dd38c78d3a94c03a,2026-07-07T11:24:18,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,enterprise_supplement_price_comparison_v0_1.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/enterprise_supplement_price_comparison_v0_1.csv,true,31684,136,90995be2332c04095e9d0016d18e285d48512f6bbc1f87ad5de99525f8f7a910,2026-07-07T11:24:18,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,price_comparison_quality_dashboard.csv,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/price_comparison_quality_dashboard.csv,true,1579,14,31364b3be0ccc674b385ea83aa27d827acb3ce1f599d58392d7f3abc8b1c3ca7,2026-07-07T11:24:18,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,Enterprise_Quota_Price_Comparison_V0_1_Review.xlsx,construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1/Enterprise_Quota_Price_Comparison_V0_1_Review.xlsx,true,1536236,13865,36277b6ff6e2cb5c3cc086229d8d2e560b78f7841cf0f8e58e49b35b0eb25a18,2026-07-07T11:25:00,construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_quota_items_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/SOURCE_BASELINE_LOCK_1/GD2018_normalized_full_quota_parse_review/gd2018_normalized_pricing_fields_full_review.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_BASELINE_LOCK_1/internal_price_item_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/internal_price_to_gd_quota_candidate.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/gd_quota_price_coverage_matrix_3712.csv;construction_cost_knowledge_engine/data/private/reference_extraction/runs/ENTERPRISE_PRICE_TO_GD_QUOTA_ALIGNMENT_1/enterprise_supplement_item_candidate.csv,true,true,construction_cost_knowledge_engine/data/private/reference_extraction/backups/runs_backup_after_ENTERPRISE_QUOTA_PRICE_COMPARISON_V0_1,generated_pending_review,private artifact; not tracked by Git; no database write; no approved; no internal price lock
